order_id,user_id,order_date,pay_time,province,channel,order_status,gross_amount,discount_amount,paid_amount
O003361,U00041,2026-05-23,2026-05-23 23:57:00,浙江,搜索,paid,1092.24,104.51,987.73
O003362,U00295,2026-05-23,2026-05-23 14:21:00,广东,推荐,paid,181.59,31.06,150.53
O003363,U00686,2026-05-23,2026-05-23 16:41:00,湖北,推荐,paid,639.32,55.5,583.82
O003364,U00643,2026-05-23,2026-05-23 13:12:00,江苏,直播,paid,336.0,43.17,292.83
O003365,U00468,2026-05-23,,上海,自然流量,cancelled,1300.03,100.87,0.0
O003366,U00143,2026-05-23,2026-05-23 21:48:00,山东,搜索,paid,330.92,44.99,285.93
O003367,U00513,2026-05-23,2026-05-23 13:21:00,江苏,搜索,paid,450.82,12.71,438.11
O003368,U00415,2026-05-23,2026-05-23 16:40:00,浙江,推荐,paid,292.67,12.23,280.44
O003369,U00521,2026-05-23,2026-05-23 20:13:00,山东,搜索,paid,223.39,5.73,217.66
O003370,U00494,2026-05-23,2026-05-23 11:12:00,山东,自然流量,paid,641.68,73.46,568.22
O003371,U00452,2026-05-23,2026-05-23 11:42:00,上海,直播,paid,485.88,54.41,431.47
O003372,U00664,2026-05-23,2026-05-23 10:33:00,山东,自然流量,paid,1303.76,176.02,1127.74
O003373,U00472,2026-05-23,2026-05-23 18:38:00,上海,搜索,paid,198.0,31.4,166.6
O003374,U00102,2026-05-23,2026-05-23 17:49:00,上海,广告,paid,398.91,21.09,377.82
O003375,U00714,2026-05-23,2026-05-23 23:51:00,江苏,广告,paid,202.11,27.88,174.23
O003376,U00315,2026-05-23,2026-05-23 18:10:00,北京,广告,paid,183.62,21.84,161.78
O003377,U00711,2026-05-23,2026-05-23 21:01:00,浙江,搜索,paid,789.9,23.99,765.91
O003378,U00714,2026-05-23,2026-05-23 19:34:00,江苏,直播,paid,215.09,15.87,199.22
O003379,U00453,2026-05-23,2026-05-23 09:31:00,北京,搜索,paid,47.43,1.64,45.79
O003380,U00462,2026-05-23,2026-05-23 15:48:00,江苏,直播,paid,542.94,20.34,522.6
O003381,U00336,2026-05-24,2026-05-24 17:22:00,上海,推荐,paid,204.19,28.56,175.63
O003382,U00512,2026-05-24,2026-05-24 18:06:00,山东,自然流量,paid,84.96,12.19,72.77
O003383,U00290,2026-05-24,2026-05-24 22:16:00,上海,推荐,paid,151.86,8.03,143.83
O003384,U00035,2026-05-24,2026-05-24 15:53:00,广东,自然流量,paid,536.84,52.36,484.48
O003385,U00213,2026-05-24,2026-05-24 20:17:00,江苏,自然流量,paid,1479.09,201.05,1278.04
O003386,U00680,2026-05-24,2026-05-24 16:43:00,山东,广告,paid,548.98,87.91,461.07
O003387,U00745,2026-05-24,2026-05-24 17:34:00,四川,自然流量,paid,796.35,49.47,746.88
O003388,U00398,2026-05-24,2026-05-24 13:16:00,上海,自然流量,paid,57.21,2.55,54.66
O003389,U00243,2026-05-24,2026-05-24 19:41:00,北京,自然流量,paid,1054.98,21.82,1033.16
O003390,U00619,2026-05-24,2026-05-24 19:26:00,浙江,自然流量,paid,307.98,7.92,300.06
O003391,U00681,2026-05-24,2026-05-24 22:19:00,浙江,自然流量,paid,1453.76,160.22,1293.54
O003392,U00399,2026-05-24,2026-05-24 22:39:00,上海,推荐,paid,455.82,47.38,408.44
O003393,U00129,2026-05-24,2026-05-24 19:01:00,上海,搜索,paid,277.77,44.86,232.91
O003394,U00323,2026-05-24,2026-05-24 18:34:00,山东,自然流量,paid,888.89,109.59,779.3
O003395,U00605,2026-05-24,2026-05-24 15:44:00,湖北,搜索,paid,245.92,7.33,238.59
O003396,U00481,2026-05-24,2026-05-24 12:53:00,浙江,直播,paid,1011.08,156.94,854.14
O003397,U00148,2026-05-24,2026-05-24 17:59:00,山东,自然流量,paid,241.95,9.93,232.02
O003398,U00140,2026-05-24,2026-05-24 09:00:00,湖北,自然流量,paid,271.81,35.5,236.31
O003399,U00176,2026-05-24,2026-05-24 11:45:00,浙江,推荐,paid,515.36,79.26,436.1
O003400,U00344,2026-05-24,2026-05-24 13:37:00,山东,自然流量,paid,568.89,102.17,466.72
O003401,U00755,2026-05-24,2026-05-24 22:29:00,江苏,推荐,paid,866.07,99.92,766.15
O003402,U00372,2026-05-24,2026-05-24 09:25:00,上海,自然流量,paid,626.82,16.52,610.3
O003403,U00244,2026-05-24,2026-05-24 12:18:00,江苏,搜索,paid,1742.66,154.56,1588.1
O003404,U00613,2026-05-24,2026-05-24 10:17:00,浙江,推荐,paid,923.01,92.66,830.35
O003405,U00609,2026-05-24,2026-05-24 10:12:00,北京,自然流量,paid,538.92,72.92,466.0
O003406,U00334,2026-05-24,2026-05-24 17:58:00,上海,自然流量,paid,419.2,10.22,408.98
O003407,U00044,2026-05-24,2026-05-24 08:33:00,广东,直播,paid,1391.16,126.38,1264.78
O003408,U00661,2026-05-24,2026-05-24 14:12:00,山东,推荐,paid,320.3,14.41,305.89
O003409,U00471,2026-05-24,2026-05-24 15:13:00,广东,自然流量,paid,275.38,44.49,230.89
O003410,U00458,2026-05-24,,北京,搜索,cancelled,148.64,17.47,0.0
O003411,U00781,2026-05-24,2026-05-24 13:22:00,湖北,自然流量,paid,467.79,13.79,454.0
O003412,U00489,2026-05-24,2026-05-24 10:35:00,山东,自然流量,paid,369.06,40.42,328.64
O003413,U00311,2026-05-24,2026-05-24 11:17:00,湖北,搜索,paid,299.63,22.78,276.85
O003414,U00758,2026-05-24,2026-05-24 08:47:00,广东,搜索,paid,548.23,51.15,497.08
O003415,U00134,2026-05-24,2026-05-24 21:11:00,北京,推荐,paid,715.03,56.4,658.63
O003416,U00074,2026-05-24,2026-05-24 16:03:00,湖北,自然流量,paid,212.59,23.63,188.96
O003417,U00583,2026-05-24,2026-05-24 18:48:00,江苏,搜索,paid,782.64,51.85,730.79
O003418,U00733,2026-05-24,2026-05-24 15:19:00,湖北,自然流量,paid,323.42,9.94,313.48
O003419,U00713,2026-05-24,2026-05-24 09:38:00,广东,推荐,paid,1072.35,157.83,914.52
O003420,U00667,2026-05-24,2026-05-24 13:47:00,浙江,广告,paid,648.62,115.86,532.76
O003421,U00412,2026-05-24,2026-05-24 20:18:00,浙江,自然流量,paid,556.42,66.87,489.55
O003422,U00519,2026-05-24,,浙江,搜索,cancelled,1769.1,165.65,0.0
O003423,U00041,2026-05-24,2026-05-24 08:23:00,浙江,推荐,paid,901.11,93.53,807.58
O003424,U00656,2026-05-24,2026-05-24 08:17:00,山东,搜索,paid,497.26,61.89,435.37
O003425,U00072,2026-05-24,2026-05-24 13:01:00,山东,直播,paid,766.99,51.35,715.64
O003426,U00616,2026-05-24,2026-05-24 22:02:00,北京,自然流量,paid,1131.14,35.9,1095.24
O003427,U00282,2026-05-24,2026-05-24 22:35:00,四川,推荐,paid,294.16,10.03,284.13
O003428,U00397,2026-05-24,2026-05-24 15:22:00,江苏,搜索,paid,432.32,26.97,405.35
O003429,U00341,2026-05-24,2026-05-24 10:21:00,湖北,搜索,paid,548.64,71.13,477.51
O003430,U00553,2026-05-24,2026-05-24 23:54:00,山东,搜索,paid,241.66,11.57,230.09
O003431,U00213,2026-05-24,2026-05-24 18:00:00,江苏,直播,paid,219.14,19.17,199.97
O003432,U00715,2026-05-24,2026-05-24 23:57:00,上海,直播,paid,528.69,52.6,476.09
O003433,U00033,2026-05-24,,江苏,推荐,cancelled,38.71,3.98,0.0
O003434,U00625,2026-05-24,2026-05-24 08:59:00,广东,搜索,paid,1041.64,37.35,1004.29
O003435,U00754,2026-05-24,2026-05-24 22:45:00,北京,推荐,paid,419.94,16.08,403.86
O003436,U00602,2026-05-24,2026-05-24 16:39:00,上海,自然流量,paid,533.04,71.21,461.83
O003437,U00365,2026-05-24,2026-05-24 21:40:00,江苏,自然流量,paid,553.85,94.1,459.75
O003438,U00404,2026-05-24,2026-05-24 12:44:00,江苏,直播,paid,128.22,18.28,109.94
O003439,U00152,2026-05-24,2026-05-24 08:31:00,山东,直播,paid,722.8,73.16,649.64
O003440,U00516,2026-05-24,2026-05-24 22:36:00,四川,推荐,paid,346.49,62.0,284.49
O003441,U00576,2026-05-24,2026-05-24 10:28:00,四川,自然流量,paid,274.04,12.67,261.37
O003442,U00604,2026-05-25,2026-05-25 21:37:00,四川,直播,paid,177.82,14.97,162.85
O003443,U00114,2026-05-25,2026-05-25 13:42:00,广东,广告,paid,344.37,8.37,336.0
O003444,U00489,2026-05-25,2026-05-25 19:02:00,山东,搜索,paid,919.92,106.05,813.87
O003445,U00720,2026-05-25,,江苏,搜索,cancelled,260.69,6.32,0.0
O003446,U00050,2026-05-25,2026-05-25 09:22:00,四川,推荐,paid,58.9,1.63,57.27
O003447,U00380,2026-05-25,,四川,直播,cancelled,189.05,27.22,0.0
O003448,U00217,2026-05-25,2026-05-25 09:28:00,江苏,搜索,paid,301.87,34.26,267.61
O003449,U00596,2026-05-25,2026-05-25 16:39:00,山东,自然流量,paid,177.82,15.31,162.51
O003450,U00578,2026-05-25,2026-05-25 14:47:00,浙江,直播,paid,1149.96,113.84,1036.12
O003451,U00341,2026-05-25,2026-05-25 21:31:00,湖北,直播,paid,1494.62,43.97,1450.65
O003452,U00440,2026-05-25,2026-05-25 10:56:00,山东,搜索,paid,471.82,33.97,437.85
O003453,U00265,2026-05-25,,广东,推荐,cancelled,285.47,5.76,0.0
O003454,U00059,2026-05-25,2026-05-25 08:32:00,山东,搜索,paid,742.36,90.15,652.21
O003455,U00246,2026-05-25,2026-05-25 11:56:00,江苏,自然流量,paid,697.78,102.92,594.86
O003456,U00087,2026-05-25,2026-05-25 17:47:00,四川,推荐,paid,180.0,11.68,168.32
O003457,U00409,2026-05-25,2026-05-25 22:08:00,北京,推荐,paid,302.19,39.4,262.79
O003458,U00020,2026-05-25,2026-05-25 21:22:00,四川,搜索,paid,1419.51,97.04,1322.47
O003459,U00599,2026-05-25,2026-05-25 16:55:00,广东,自然流量,paid,163.12,13.72,149.4
O003460,U00590,2026-05-25,2026-05-25 10:34:00,上海,直播,paid,458.49,73.49,385.0
O003461,U00087,2026-05-25,2026-05-25 20:49:00,四川,直播,paid,346.9,57.11,289.79
O003462,U00038,2026-05-25,2026-05-25 17:28:00,湖北,推荐,paid,186.24,17.67,168.57
O003463,U00222,2026-05-25,2026-05-25 13:41:00,湖北,自然流量,paid,260.03,11.79,248.24
O003464,U00351,2026-05-25,2026-05-25 13:07:00,广东,自然流量,paid,148.16,24.24,123.92
O003465,U00437,2026-05-25,2026-05-25 22:32:00,浙江,搜索,paid,324.73,32.77,291.96
O003466,U00723,2026-05-25,2026-05-25 09:40:00,北京,搜索,paid,755.44,100.01,655.43
O003467,U00740,2026-05-25,2026-05-25 14:47:00,上海,搜索,paid,365.88,59.04,306.84
O003468,U00400,2026-05-25,2026-05-25 12:38:00,广东,推荐,paid,321.37,57.66,263.71
O003469,U00339,2026-05-25,2026-05-25 08:30:00,浙江,广告,paid,638.58,108.36,530.22
O003470,U00299,2026-05-25,2026-05-25 15:58:00,广东,推荐,paid,521.98,69.8,452.18
O003471,U00284,2026-05-25,2026-05-25 16:48:00,广东,直播,paid,541.13,32.6,508.53
O003472,U00214,2026-05-25,2026-05-25 12:56:00,江苏,自然流量,paid,579.99,77.35,502.64
O003473,U00469,2026-05-25,2026-05-25 09:41:00,四川,直播,paid,156.65,12.04,144.61
O003474,U00057,2026-05-25,2026-05-25 18:30:00,浙江,搜索,paid,561.0,40.02,520.98
O003475,U00653,2026-05-25,2026-05-25 16:30:00,湖北,推荐,paid,1120.27,54.81,1065.46
O003476,U00365,2026-05-25,2026-05-25 10:41:00,江苏,直播,paid,317.43,27.46,289.97
O003477,U00788,2026-05-25,2026-05-25 14:03:00,上海,直播,paid,704.38,69.93,634.45
O003478,U00070,2026-05-25,2026-05-25 17:01:00,浙江,自然流量,paid,497.13,57.31,439.82
O003479,U00062,2026-05-25,2026-05-25 18:59:00,四川,自然流量,paid,218.42,35.99,182.43
O003480,U00437,2026-05-25,2026-05-25 08:08:00,浙江,直播,paid,459.41,33.33,426.08
O003481,U00483,2026-05-25,2026-05-25 12:34:00,北京,直播,paid,382.0,8.04,373.96
O003482,U00168,2026-05-25,2026-05-25 22:23:00,湖北,搜索,paid,852.59,70.05,782.54
O003483,U00350,2026-05-25,2026-05-25 15:38:00,广东,推荐,paid,192.91,27.19,165.72
O003484,U00636,2026-05-25,2026-05-25 22:02:00,山东,搜索,paid,556.15,62.59,493.56
O003485,U00267,2026-05-25,2026-05-25 08:04:00,湖北,搜索,paid,336.69,44.87,291.82
O003486,U00671,2026-05-26,2026-05-26 22:04:00,湖北,搜索,paid,805.97,109.31,696.66
O003487,U00362,2026-05-26,2026-05-26 22:57:00,四川,直播,paid,336.62,38.13,298.49
O003488,U00563,2026-05-26,2026-05-26 08:19:00,湖北,搜索,paid,929.89,98.29,831.6
O003489,U00528,2026-05-26,2026-05-26 13:31:00,山东,搜索,paid,518.76,31.54,487.22
O003490,U00450,2026-05-26,2026-05-26 10:21:00,上海,直播,paid,607.34,103.77,503.57
O003491,U00126,2026-05-26,2026-05-26 15:47:00,江苏,直播,paid,173.86,26.98,146.88
O003492,U00508,2026-05-26,2026-05-26 20:27:00,浙江,自然流量,paid,1031.3,159.81,871.49
O003493,U00794,2026-05-26,2026-05-26 21:30:00,广东,推荐,paid,183.64,24.92,158.72
O003494,U00403,2026-05-26,2026-05-26 13:08:00,山东,自然流量,paid,291.51,35.18,256.33
O003495,U00415,2026-05-26,2026-05-26 22:05:00,浙江,推荐,paid,183.07,6.66,176.41
O003496,U00532,2026-05-26,2026-05-26 18:09:00,江苏,推荐,paid,602.08,28.66,573.42
O003497,U00057,2026-05-26,2026-05-26 16:21:00,浙江,广告,paid,259.75,23.54,236.21
O003498,U00293,2026-05-26,2026-05-26 11:52:00,北京,搜索,paid,812.97,24.87,788.1
O003499,U00087,2026-05-26,2026-05-26 20:57:00,四川,搜索,paid,2612.17,92.86,2519.31
O003500,U00321,2026-05-26,2026-05-26 15:23:00,江苏,自然流量,paid,265.17,5.65,259.52
O003501,U00712,2026-05-26,2026-05-26 19:54:00,广东,广告,paid,927.7,61.93,865.77
O003502,U00775,2026-05-26,2026-05-26 12:23:00,江苏,搜索,paid,364.24,45.63,318.61
O003503,U00192,2026-05-26,2026-05-26 23:39:00,江苏,自然流量,paid,1658.2,138.24,1519.96
O003504,U00703,2026-05-26,,四川,直播,cancelled,645.32,98.85,0.0
O003505,U00317,2026-05-26,2026-05-26 21:55:00,浙江,直播,paid,998.54,41.11,957.43
O003506,U00198,2026-05-26,2026-05-26 12:39:00,北京,推荐,paid,613.03,69.21,543.82
O003507,U00144,2026-05-26,2026-05-26 23:34:00,浙江,直播,paid,503.94,14.12,489.82
O003508,U00062,2026-05-26,2026-05-26 14:32:00,四川,推荐,paid,306.34,51.76,254.58
O003509,U00607,2026-05-26,2026-05-26 19:19:00,广东,推荐,paid,388.81,68.52,320.29
O003510,U00437,2026-05-26,2026-05-26 18:43:00,浙江,自然流量,paid,682.21,17.01,665.2
O003511,U00277,2026-05-26,2026-05-26 15:26:00,上海,直播,paid,330.04,21.08,308.96
O003512,U00754,2026-05-26,2026-05-26 11:38:00,北京,直播,paid,1381.55,159.21,1222.34
O003513,U00637,2026-05-26,2026-05-26 08:58:00,广东,直播,paid,1070.7,118.89,951.81
O003514,U00378,2026-05-26,2026-05-26 10:26:00,湖北,广告,paid,184.52,4.5,180.02
O003515,U00014,2026-05-26,2026-05-26 14:41:00,广东,自然流量,paid,557.42,67.49,489.93
O003516,U00623,2026-05-26,2026-05-26 18:12:00,北京,搜索,paid,658.53,52.33,606.2
O003517,U00030,2026-05-26,2026-05-26 08:55:00,广东,搜索,paid,1431.21,225.21,1206.0
O003518,U00611,2026-05-26,2026-05-26 20:36:00,广东,搜索,paid,676.75,24.07,652.68
O003519,U00167,2026-05-26,2026-05-26 11:05:00,江苏,推荐,paid,162.79,23.62,139.17
O003520,U00580,2026-05-26,2026-05-26 20:52:00,上海,自然流量,paid,538.15,60.63,477.52
O003521,U00510,2026-05-26,2026-05-26 20:33:00,江苏,搜索,paid,1252.72,195.52,1057.2
O003522,U00044,2026-05-26,,广东,自然流量,cancelled,47.08,6.91,0.0
O003523,U00793,2026-05-26,2026-05-26 09:12:00,四川,广告,paid,347.53,46.71,300.82
O003524,U00220,2026-05-26,2026-05-26 17:33:00,北京,搜索,paid,364.97,39.71,325.26
O003525,U00709,2026-05-26,2026-05-26 19:44:00,四川,自然流量,paid,572.18,100.71,471.47
O003526,U00281,2026-05-26,2026-05-26 23:56:00,湖北,自然流量,paid,51.52,4.21,47.31
O003527,U00312,2026-05-26,2026-05-26 18:10:00,浙江,推荐,paid,564.56,63.92,500.64
O003528,U00255,2026-05-26,2026-05-26 12:42:00,湖北,推荐,paid,156.4,5.66,150.74
O003529,U00782,2026-05-26,2026-05-26 14:42:00,江苏,推荐,paid,170.24,5.0,165.24
O003530,U00342,2026-05-26,2026-05-26 15:10:00,湖北,自然流量,paid,578.59,90.35,488.24
O003531,U00721,2026-05-26,2026-05-26 11:24:00,广东,自然流量,paid,327.22,10.54,316.68
O003532,U00423,2026-05-26,2026-05-26 15:44:00,江苏,广告,paid,562.97,75.18,487.79
O003533,U00378,2026-05-26,2026-05-26 14:24:00,湖北,推荐,paid,56.04,6.92,49.12
O003534,U00102,2026-05-26,2026-05-26 16:42:00,上海,搜索,paid,611.25,85.57,525.68
O003535,U00058,2026-05-26,2026-05-26 19:00:00,湖北,搜索,paid,352.01,48.16,303.85
O003536,U00747,2026-05-26,2026-05-26 22:31:00,四川,广告,paid,616.03,44.98,571.05
O003537,U00027,2026-05-26,2026-05-26 10:58:00,湖北,推荐,paid,741.96,59.08,682.88
O003538,U00359,2026-05-26,2026-05-26 19:45:00,山东,推荐,paid,135.6,14.68,120.92
O003539,U00377,2026-05-26,2026-05-26 17:09:00,广东,自然流量,paid,149.87,7.75,142.12
O003540,U00538,2026-05-26,2026-05-26 10:41:00,湖北,搜索,paid,208.9,33.96,174.94
O003541,U00177,2026-05-26,2026-05-26 18:53:00,四川,搜索,paid,51.62,3.61,48.01
O003542,U00772,2026-05-26,,湖北,自然流量,cancelled,526.71,22.1,0.0
O003543,U00063,2026-05-26,2026-05-26 10:18:00,上海,自然流量,paid,228.72,8.71,220.01
O003544,U00315,2026-05-26,2026-05-26 19:21:00,北京,自然流量,paid,396.86,9.7,387.16
O003545,U00632,2026-05-26,2026-05-26 17:36:00,四川,自然流量,paid,259.14,22.9,236.24
O003546,U00638,2026-05-26,2026-05-26 21:41:00,湖北,广告,paid,510.44,38.92,471.52
O003547,U00080,2026-05-26,2026-05-26 14:36:00,广东,自然流量,paid,885.87,74.82,811.05
O003548,U00027,2026-05-26,2026-05-26 11:04:00,湖北,广告,paid,1271.05,51.48,1219.57
O003549,U00496,2026-05-26,,上海,直播,cancelled,412.23,51.05,0.0
O003550,U00783,2026-05-26,2026-05-26 20:47:00,山东,推荐,paid,376.43,12.01,364.42
O003551,U00681,2026-05-26,2026-05-26 18:57:00,浙江,搜索,paid,870.59,129.84,740.75
O003552,U00465,2026-05-26,2026-05-26 17:08:00,四川,自然流量,paid,915.03,44.91,870.12
O003553,U00183,2026-05-26,2026-05-26 22:41:00,四川,推荐,paid,812.5,121.87,690.63
O003554,U00355,2026-05-26,2026-05-26 23:33:00,上海,直播,paid,553.38,97.39,455.99
O003555,U00315,2026-05-26,2026-05-26 14:25:00,北京,自然流量,paid,620.74,72.74,548.0
O003556,U00054,2026-05-26,2026-05-26 10:33:00,上海,搜索,paid,609.77,19.61,590.16
O003557,U00502,2026-05-26,2026-05-26 17:23:00,上海,推荐,paid,160.17,14.43,145.74
O003558,U00474,2026-05-26,2026-05-26 11:20:00,浙江,直播,paid,340.23,55.99,284.24
O003559,U00335,2026-05-26,2026-05-26 18:42:00,湖北,直播,paid,650.58,78.9,571.68
O003560,U00468,2026-05-26,2026-05-26 17:40:00,上海,推荐,paid,609.0,17.57,591.43
O003561,U00346,2026-05-26,2026-05-26 12:30:00,北京,广告,paid,168.91,10.46,158.45
O003562,U00360,2026-05-26,2026-05-26 09:23:00,上海,推荐,paid,603.4,24.35,579.05
O003563,U00662,2026-05-26,2026-05-26 20:19:00,广东,广告,paid,783.46,131.38,652.08
O003564,U00778,2026-05-26,2026-05-26 13:08:00,四川,直播,paid,488.03,21.78,466.25
O003565,U00416,2026-05-26,2026-05-26 16:32:00,上海,自然流量,paid,1985.7,73.66,1912.04
O003566,U00049,2026-05-26,2026-05-26 13:07:00,江苏,推荐,paid,556.86,32.4,524.46
O003567,U00400,2026-05-27,,广东,推荐,cancelled,44.74,3.92,0.0
O003568,U00407,2026-05-27,2026-05-27 19:08:00,浙江,直播,paid,1240.62,78.91,1161.71
O003569,U00257,2026-05-27,2026-05-27 09:34:00,四川,推荐,paid,889.86,114.25,775.61
O003570,U00504,2026-05-27,2026-05-27 19:07:00,浙江,搜索,paid,224.78,7.97,216.81
O003571,U00478,2026-05-27,2026-05-27 21:22:00,四川,搜索,paid,83.98,6.21,77.77
O003572,U00278,2026-05-27,2026-05-27 22:29:00,浙江,推荐,paid,234.12,30.34,203.78
O003573,U00147,2026-05-27,2026-05-27 20:56:00,广东,推荐,paid,1365.56,133.53,1232.03
O003574,U00483,2026-05-27,2026-05-27 14:33:00,北京,推荐,paid,1110.86,48.95,1061.91
O003575,U00169,2026-05-27,2026-05-27 15:40:00,湖北,自然流量,paid,364.83,9.05,355.78
O003576,U00286,2026-05-27,2026-05-27 13:26:00,湖北,推荐,paid,220.64,37.11,183.53
O003577,U00742,2026-05-27,2026-05-27 23:03:00,浙江,推荐,paid,529.46,60.4,469.06
O003578,U00305,2026-05-27,2026-05-27 12:39:00,山东,推荐,paid,220.07,6.97,213.1
O003579,U00678,2026-05-27,2026-05-27 16:12:00,上海,直播,paid,288.31,40.71,247.6
O003580,U00034,2026-05-27,2026-05-27 13:15:00,广东,自然流量,paid,200.54,17.28,183.26
O003581,U00192,2026-05-27,2026-05-27 19:55:00,江苏,广告,paid,1656.84,35.68,1621.16
O003582,U00600,2026-05-27,2026-05-27 20:31:00,上海,推荐,paid,170.33,8.48,161.85
O003583,U00779,2026-05-27,2026-05-27 22:11:00,北京,自然流量,paid,350.97,16.64,334.33
O003584,U00596,2026-05-27,2026-05-27 23:25:00,山东,自然流量,paid,1027.56,84.71,942.85
O003585,U00497,2026-05-27,2026-05-27 23:37:00,江苏,自然流量,paid,794.62,70.93,723.69
O003586,U00241,2026-05-27,2026-05-27 11:22:00,广东,广告,paid,349.72,54.57,295.15
O003587,U00591,2026-05-27,2026-05-27 23:37:00,北京,自然流量,paid,473.94,81.11,392.83
O003588,U00344,2026-05-27,2026-05-27 21:42:00,山东,自然流量,paid,50.48,5.98,44.5
O003589,U00288,2026-05-27,2026-05-27 16:09:00,江苏,搜索,paid,201.24,29.84,171.4
O003590,U00222,2026-05-27,2026-05-27 16:55:00,湖北,直播,paid,846.67,114.98,731.69
O003591,U00267,2026-05-27,2026-05-27 14:09:00,湖北,自然流量,paid,406.06,64.78,341.28
O003592,U00031,2026-05-27,2026-05-27 08:37:00,山东,推荐,paid,769.99,24.68,745.31
O003593,U00770,2026-05-27,2026-05-27 17:21:00,四川,自然流量,paid,735.89,131.9,603.99
O003594,U00191,2026-05-27,2026-05-27 23:11:00,浙江,搜索,paid,148.56,19.7,128.86
O003595,U00152,2026-05-27,2026-05-27 14:49:00,山东,自然流量,paid,54.71,4.53,50.18
O003596,U00581,2026-05-27,2026-05-27 10:27:00,浙江,广告,paid,137.22,20.63,116.59
O003597,U00333,2026-05-27,2026-05-27 18:52:00,江苏,直播,paid,755.18,103.97,651.21
O003598,U00153,2026-05-27,2026-05-27 08:29:00,北京,推荐,paid,1292.87,53.7,1239.17
O003599,U00755,2026-05-27,2026-05-27 09:49:00,江苏,推荐,paid,524.97,41.15,483.82
O003600,U00223,2026-05-27,2026-05-27 19:39:00,江苏,搜索,paid,1020.6,163.13,857.47
O003601,U00771,2026-05-27,,上海,推荐,cancelled,202.73,28.08,0.0
O003602,U00388,2026-05-27,2026-05-27 16:09:00,湖北,自然流量,paid,951.78,49.05,902.73
O003603,U00107,2026-05-27,2026-05-27 16:09:00,广东,直播,paid,496.95,66.25,430.7
O003604,U00102,2026-05-27,2026-05-27 14:32:00,上海,直播,paid,675.96,104.52,571.44
O003605,U00751,2026-05-27,2026-05-27 11:02:00,北京,直播,paid,499.47,46.25,453.22
O003606,U00606,2026-05-27,2026-05-27 14:47:00,北京,广告,paid,750.91,50.87,700.04
O003607,U00090,2026-05-27,2026-05-27 10:44:00,广东,广告,paid,960.87,172.38,788.49
O003608,U00080,2026-05-27,,广东,推荐,cancelled,1709.83,91.97,0.0
O003609,U00310,2026-05-27,2026-05-27 12:36:00,江苏,自然流量,paid,48.25,4.04,44.21
