item_id,order_id,product_id,quantity,unit_price,item_amount
I0005047,O003730,P0068,1,279.24,279.24
I0005048,O003731,P0058,1,165.56,165.56
I0005049,O003731,P0074,1,361.21,361.21
I0005050,O003732,P0068,1,285.37,285.37
I0005051,O003733,P0058,1,161.82,161.82
I0005052,O003734,P0068,1,306.98,306.98
I0005053,O003735,P0037,1,300.53,300.53
I0005054,O003735,P0053,1,211.35,211.35
I0005055,O003736,P0048,2,230.09,460.18
I0005056,O003737,P0024,1,299.98,299.98
I0005057,O003738,P0014,1,318.3,318.3
I0005058,O003739,P0050,1,177.91,177.91
I0005059,O003739,P0073,1,414.21,414.21
I0005060,O003739,P0029,1,299.43,299.43
I0005061,O003740,P0059,1,576.96,576.96
I0005062,O003741,P0014,3,338.49,1015.47
I0005063,O003742,P0003,3,587.0,1761.0
I0005064,O003743,P0009,1,234.58,234.58
I0005065,O003744,P0044,2,275.29,550.58
I0005066,O003745,P0015,1,336.89,336.89
I0005067,O003746,P0070,1,202.83,202.83
I0005068,O003746,P0009,2,264.3,528.6
I0005069,O003747,P0009,1,277.04,277.04
I0005070,O003748,P0073,1,434.49,434.49
I0005071,O003749,P0063,1,169.12,169.12
I0005072,O003750,P0036,2,263.03,526.06
I0005073,O003750,P0021,2,98.49,196.98
I0005074,O003750,P0011,2,133.58,267.16
I0005075,O003751,P0022,1,667.18,667.18
I0005076,O003752,P0060,1,539.61,539.61
I0005077,O003753,P0027,1,405.69,405.69
I0005078,O003754,P0036,1,238.03,238.03
I0005079,O003754,P0040,1,176.16,176.16
I0005080,O003755,P0051,2,191.28,382.56
I0005081,O003756,P0009,2,259.86,519.72
I0005082,O003757,P0042,2,544.5,1089.0
I0005083,O003757,P0065,2,200.2,400.4
I0005084,O003758,P0060,1,572.43,572.43
I0005085,O003759,P0023,1,42.15,42.15
I0005086,O003759,P0060,1,591.83,591.83
I0005087,O003760,P0055,1,405.58,405.58
I0005088,O003761,P0039,1,543.16,543.16
I0005089,O003762,P0018,2,161.03,322.06
I0005090,O003762,P0032,1,53.85,53.85
I0005091,O003762,P0040,1,187.33,187.33
I0005092,O003763,P0020,3,575.69,1727.07
I0005093,O003763,P0001,2,535.13,1070.26
I0005094,O003764,P0047,1,163.21,163.21
I0005095,O003765,P0049,2,493.43,986.86
I0005096,O003766,P0052,1,560.43,560.43
I0005097,O003766,P0044,1,279.79,279.79
I0005098,O003767,P0018,2,162.27,324.54
I0005099,O003767,P0016,1,252.18,252.18
I0005100,O003768,P0002,1,273.82,273.82
I0005101,O003769,P0023,1,40.21,40.21
I0005102,O003770,P0032,1,50.69,50.69
I0005103,O003771,P0038,1,259.64,259.64
I0005104,O003772,P0026,2,321.44,642.88
I0005105,O003773,P0041,2,158.24,316.48
I0005106,O003773,P0040,1,175.65,175.65
I0005107,O003774,P0021,1,88.01,88.01
I0005108,O003775,P0036,1,230.67,230.67
I0005109,O003776,P0027,1,421.21,421.21
I0005110,O003777,P0056,1,608.71,608.71
I0005111,O003777,P0023,1,46.4,46.4
I0005112,O003777,P0028,2,461.65,923.3
I0005113,O003778,P0024,2,280.12,560.24
I0005114,O003779,P0046,1,440.82,440.82
I0005115,O003780,P0072,1,428.71,428.71
I0005116,O003781,P0064,2,470.01,940.02
I0005117,O003782,P0066,1,435.0,435.0
I0005118,O003782,P0075,1,643.56,643.56
I0005119,O003783,P0036,1,268.85,268.85
I0005120,O003784,P0054,1,58.48,58.48
I0005121,O003784,P0069,1,223.04,223.04
I0005122,O003784,P0061,1,237.36,237.36
I0005123,O003785,P0050,1,173.29,173.29
I0005124,O003786,P0038,1,292.3,292.3
I0005125,O003786,P0011,1,129.03,129.03
I0005126,O003787,P0022,1,555.21,555.21
I0005127,O003787,P0050,1,175.43,175.43
I0005128,O003787,P0017,1,261.85,261.85
I0005129,O003788,P0019,1,50.37,50.37
I0005130,O003788,P0012,1,637.03,637.03
I0005131,O003789,P0038,1,284.69,284.69
I0005132,O003790,P0058,1,150.92,150.92
I0005133,O003790,P0063,1,153.62,153.62
I0005134,O003791,P0047,2,178.43,356.86
I0005135,O003791,P0029,1,325.09,325.09
I0005136,O003792,P0059,1,653.79,653.79
I0005137,O003792,P0008,1,610.77,610.77
I0005138,O003793,P0054,1,67.26,67.26
I0005139,O003793,P0066,1,442.5,442.5
I0005140,O003793,P0053,1,196.54,196.54
I0005141,O003794,P0034,1,178.8,178.8
I0005142,O003795,P0071,1,611.35,611.35
I0005143,O003795,P0020,1,539.73,539.73
I0005144,O003796,P0073,1,419.77,419.77
I0005145,O003797,P0068,3,284.69,854.07
I0005146,O003798,P0017,1,291.15,291.15
I0005147,O003799,P0063,1,146.96,146.96
I0005148,O003799,P0026,1,326.07,326.07
I0005149,O003800,P0055,2,442.07,884.14
I0005150,O003801,P0042,1,512.68,512.68
I0005151,O003801,P0056,1,580.33,580.33
I0005152,O003802,P0053,1,189.94,189.94
I0005153,O003803,P0061,1,255.77,255.77
I0005154,O003804,P0033,1,295.08,295.08
I0005155,O003805,P0043,2,619.12,1238.24
I0005156,O003806,P0009,1,266.2,266.2
I0005157,O003807,P0055,1,395.35,395.35
I0005158,O003808,P0031,1,503.26,503.26
I0005159,O003809,P0018,1,173.94,173.94
I0005160,O003810,P0006,2,58.82,117.64
I0005161,O003810,P0054,2,67.66,135.32
I0005162,O003811,P0072,1,469.16,469.16
I0005163,O003812,P0036,1,266.68,266.68
I0005164,O003813,P0018,2,180.21,360.42
I0005165,O003814,P0065,2,205.54,411.08
I0005166,O003815,P0045,1,350.23,350.23
I0005167,O003815,P0065,1,209.88,209.88
I0005168,O003815,P0063,1,153.58,153.58
I0005169,O003816,P0049,1,565.47,565.47
I0005170,O003817,P0027,2,415.4,830.8
I0005171,O003818,P0039,1,500.02,500.02
I0005172,O003819,P0041,2,155.21,310.42
I0005173,O003820,P0028,1,515.01,515.01
I0005174,O003820,P0044,1,258.14,258.14
I0005175,O003821,P0073,1,434.47,434.47
I0005176,O003821,P0022,1,665.8,665.8
I0005177,O003821,P0062,1,362.04,362.04
I0005178,O003822,P0043,1,606.16,606.16
I0005179,O003822,P0039,1,528.41,528.41
I0005180,O003823,P0039,1,588.97,588.97
I0005181,O003824,P0067,1,249.44,249.44
I0005182,O003825,P0058,1,149.69,149.69
I0005183,O003825,P0005,2,225.5,451.0
I0005184,O003825,P0028,1,480.29,480.29
I0005185,O003826,P0010,1,190.29,190.29
I0005186,O003827,P0064,1,450.58,450.58
I0005187,O003827,P0018,1,152.73,152.73
I0005188,O003828,P0073,1,378.0,378.0
I0005189,O003829,P0054,1,68.67,68.67
I0005190,O003830,P0041,1,160.82,160.82
I0005191,O003830,P0069,2,242.59,485.18
I0005192,O003830,P0056,1,630.24,630.24
I0005193,O003831,P0025,2,381.78,763.56
I0005194,O003832,P0063,1,149.75,149.75
I0005195,O003832,P0002,1,303.26,303.26
I0005196,O003833,P0001,1,522.94,522.94
I0005197,O003833,P0002,1,257.26,257.26
I0005198,O003833,P0029,3,359.85,1079.55
I0005199,O003834,P0054,1,66.81,66.81
I0005200,O003834,P0070,1,206.18,206.18
I0005201,O003835,P0022,1,653.97,653.97
I0005202,O003836,P0063,2,153.41,306.82
I0005203,O003836,P0069,1,232.43,232.43
I0005204,O003836,P0048,1,216.08,216.08
I0005205,O003837,P0029,1,308.13,308.13
I0005206,O003838,P0048,1,238.84,238.84
I0005207,O003838,P0001,1,571.66,571.66
I0005208,O003839,P0023,1,44.1,44.1
I0005209,O003840,P0062,3,337.37,1012.11
I0005210,O003841,P0059,1,573.94,573.94
I0005211,O003842,P0029,1,309.59,309.59
I0005212,O003842,P0026,1,304.3,304.3
I0005213,O003843,P0066,1,471.88,471.88
I0005214,O003844,P0005,1,226.75,226.75
I0005215,O003845,P0075,1,548.3,548.3
I0005216,O003846,P0038,1,297.04,297.04
I0005217,O003847,P0056,1,577.59,577.59
I0005218,O003848,P0057,1,167.07,167.07
I0005219,O003849,P0056,1,664.55,664.55
I0005220,O003850,P0008,1,584.58,584.58
I0005221,O003851,P0015,2,361.28,722.56
I0005222,O003851,P0069,1,207.97,207.97
I0005223,O003852,P0071,1,567.18,567.18
I0005224,O003852,P0045,1,338.64,338.64
I0005225,O003853,P0046,1,486.62,486.62
I0005226,O003854,P0041,1,155.39,155.39
I0005227,O003854,P0003,1,571.84,571.84
I0005228,O003854,P0042,1,492.05,492.05
I0005229,O003855,P0038,1,250.98,250.98
I0005230,O003855,P0073,1,446.32,446.32
I0005231,O003855,P0051,1,180.01,180.01
I0005232,O003856,P0042,2,493.44,986.88
I0005233,O003857,P0061,1,253.02,253.02
I0005234,O003857,P0056,1,606.32,606.32
I0005235,O003857,P0073,1,391.06,391.06
I0005236,O003858,P0005,1,192.15,192.15
I0005237,O003858,P0064,1,482.74,482.74
I0005238,O003859,P0021,2,97.6,195.2
I0005239,O003860,P0069,1,205.44,205.44
I0005240,O003860,P0040,1,186.09,186.09
I0005241,O003861,P0071,1,601.73,601.73
I0005242,O003862,P0027,2,406.72,813.44
I0005243,O003862,P0053,1,191.87,191.87
I0005244,O003863,P0004,1,428.83,428.83
I0005245,O003863,P0049,2,486.53,973.06
I0005246,O003864,P0051,1,198.62,198.62
I0005247,O003864,P0018,1,175.78,175.78
I0005248,O003865,P0007,1,339.1,339.1
I0005249,O003866,P0068,1,276.78,276.78
I0005250,O003867,P0055,1,402.69,402.69
I0005251,O003868,P0040,1,160.37,160.37
I0005252,O003869,P0035,1,388.88,388.88
I0005253,O003869,P0051,1,196.02,196.02
I0005254,O003869,P0014,2,337.01,674.02
I0005255,O003870,P0047,3,167.61,502.83
I0005256,O003870,P0004,2,449.74,899.48
I0005257,O003871,P0074,1,422.36,422.36
I0005258,O003871,P0032,1,52.95,52.95
I0005259,O003872,P0050,1,154.25,154.25
I0005260,O003872,P0003,1,617.43,617.43
I0005261,O003873,P0011,1,148.83,148.83
I0005262,O003874,P0071,1,575.84,575.84
I0005263,O003875,P0021,1,91.61,91.61
I0005264,O003876,P0024,1,295.13,295.13
I0005265,O003876,P0066,2,469.0,938.0
I0005266,O003877,P0006,1,55.75,55.75
I0005267,O003877,P0005,1,219.58,219.58
I0005268,O003878,P0007,2,344.8,689.6
I0005269,O003878,P0012,1,672.48,672.48
I0005270,O003879,P0036,1,266.09,266.09
I0005271,O003880,P0015,3,328.41,985.23
I0005272,O003881,P0047,1,152.18,152.18
I0005273,O003882,P0052,1,576.76,576.76
I0005274,O003883,P0036,1,268.6,268.6
I0005275,O003884,P0040,1,162.84,162.84
I0005276,O003885,P0028,1,512.46,512.46
I0005277,O003886,P0026,1,284.08,284.08
I0005278,O003887,P0058,1,148.92,148.92
I0005279,O003887,P0022,1,647.61,647.61
I0005280,O003888,P0070,1,217.9,217.9
I0005281,O003889,P0064,1,474.88,474.88
I0005282,O003890,P0014,1,309.76,309.76
I0005283,O003891,P0038,1,265.51,265.51
I0005284,O003892,P0038,1,297.75,297.75
I0005285,O003893,P0012,1,653.62,653.62
I0005286,O003893,P0058,1,149.7,149.7
I0005287,O003894,P0045,2,294.85,589.7
I0005288,O003895,P0039,3,536.06,1608.18
I0005289,O003896,P0035,1,362.47,362.47
I0005290,O003897,P0045,1,299.92,299.92
I0005291,O003897,P0014,1,331.45,331.45
I0005292,O003897,P0040,1,177.66,177.66
I0005293,O003898,P0051,1,166.8,166.8
I0005294,O003899,P0040,1,175.44,175.44
I0005295,O003899,P0068,1,269.38,269.38
I0005296,O003900,P0001,1,540.12,540.12
I0005297,O003901,P0011,2,139.57,279.14
I0005298,O003902,P0059,1,638.93,638.93
I0005299,O003902,P0024,1,283.39,283.39
I0005300,O003903,P0043,1,613.53,613.53
I0005301,O003903,P0075,1,584.49,584.49
I0005302,O003904,P0045,1,305.79,305.79
I0005303,O003904,P0027,1,384.72,384.72
I0005304,O003904,P0073,1,425.16,425.16
I0005305,O003905,P0072,1,439.03,439.03
I0005306,O003905,P0059,1,582.92,582.92
I0005307,O003906,P0012,1,605.36,605.36
I0005308,O003907,P0023,1,42.03,42.03
I0005309,O003907,P0055,1,430.68,430.68
I0005310,O003908,P0025,1,377.47,377.47
I0005311,O003909,P0062,1,368.45,368.45
I0005312,O003910,P0066,1,487.96,487.96
I0005313,O003911,P0008,1,555.54,555.54
I0005314,O003911,P0027,1,404.89,404.89
I0005315,O003912,P0039,1,553.61,553.61
I0005316,O003913,P0065,1,211.83,211.83
I0005317,O003914,P0025,2,384.23,768.46
I0005318,O003915,P0049,2,516.27,1032.54
I0005319,O003915,P0054,1,63.71,63.71
I0005320,O003915,P0003,1,595.54,595.54
I0005321,O003916,P0003,1,617.83,617.83
I0005322,O003916,P0070,1,188.85,188.85
I0005323,O003917,P0023,1,45.42,45.42
I0005324,O003918,P0017,2,270.78,541.56
I0005325,O003919,P0061,1,258.41,258.41
I0005326,O003920,P0005,1,232.32,232.32
I0005327,O003921,P0023,1,41.87,41.87
I0005328,O003922,P0073,1,442.92,442.92
I0005329,O003922,P0025,2,366.3,732.6
I0005330,O003923,P0059,3,657.73,1973.19
I0005331,O003924,P0043,1,677.47,677.47
I0005332,O003924,P0055,1,378.4,378.4
I0005333,O003925,P0072,1,501.34,501.34
I0005334,O003926,P0073,1,450.56,450.56
I0005335,O003927,P0002,1,271.2,271.2
I0005336,O003928,P0058,1,148.22,148.22
I0005337,O003929,P0056,1,667.28,667.28
I0005338,O003930,P0009,1,261.55,261.55
I0005339,O003931,P0052,1,550.83,550.83
I0005340,O003932,P0060,1,512.2,512.2
I0005341,O003932,P0043,2,623.49,1246.98
I0005342,O003933,P0067,1,229.23,229.23
I0005343,O003933,P0039,1,559.73,559.73
I0005344,O003933,P0027,1,368.93,368.93
I0005345,O003934,P0001,1,564.17,564.17
I0005346,O003935,P0075,1,640.84,640.84
I0005347,O003935,P0015,1,317.02,317.02
I0005348,O003936,P0035,1,396.87,396.87
I0005349,O003937,P0058,1,163.41,163.41
I0005350,O003938,P0017,1,300.51,300.51
I0005351,O003938,P0033,1,332.54,332.54
I0005352,O003939,P0052,1,557.87,557.87
I0005353,O003939,P0068,1,303.29,303.29
I0005354,O003940,P0022,1,644.83,644.83
I0005355,O003941,P0063,1,144.57,144.57
I0005356,O003942,P0013,1,44.17,44.17
I0005357,O003942,P0041,1,153.65,153.65
I0005358,O003943,P0001,1,476.82,476.82
I0005359,O003944,P0060,1,523.0,523.0
I0005360,O003945,P0049,1,555.11,555.11
I0005361,O003946,P0013,1,49.13,49.13
I0005362,O003947,P0026,1,295.57,295.57
I0005363,O003948,P0049,1,491.78,491.78
I0005364,O003949,P0026,1,333.61,333.61
I0005365,O003949,P0043,1,579.24,579.24
I0005366,O003950,P0042,1,553.87,553.87
I0005367,O003951,P0031,3,473.76,1421.28
I0005368,O003952,P0019,1,53.84,53.84
I0005369,O003953,P0065,2,204.63,409.26
I0005370,O003953,P0027,1,364.24,364.24
I0005371,O003953,P0002,1,282.87,282.87
I0005372,O003954,P0017,1,281.47,281.47
I0005373,O003955,P0052,2,506.37,1012.74
I0005374,O003956,P0056,1,604.65,604.65
I0005375,O003957,P0012,1,577.69,577.69
I0005376,O003958,P0062,1,374.33,374.33
I0005377,O003959,P0055,3,457.9,1373.7
I0005378,O003960,P0054,1,58.86,58.86
I0005379,O003961,P0073,1,426.29,426.29
I0005380,O003961,P0049,1,489.07,489.07
I0005381,O003962,P0043,2,562.07,1124.14
I0005382,O003963,P0010,1,179.07,179.07
I0005383,O003963,P0011,1,149.65,149.65
I0005384,O003963,P0024,1,272.45,272.45
I0005385,O003964,P0018,1,155.13,155.13
I0005386,O003965,P0020,1,530.24,530.24
I0005387,O003965,P0029,1,301.25,301.25
I0005388,O003966,P0032,1,57.28,57.28
I0005389,O003967,P0032,1,56.07,56.07
I0005390,O003967,P0051,1,168.69,168.69
I0005391,O003968,P0049,1,491.99,491.99
I0005392,O003968,P0044,2,241.66,483.32
I0005393,O003969,P0016,1,241.37,241.37
I0005394,O003970,P0035,1,373.64,373.64
I0005395,O003971,P0003,3,627.85,1883.55
I0005396,O003971,P0044,1,248.04,248.04
I0005397,O003972,P0022,1,657.33,657.33
I0005398,O003973,P0053,1,210.33,210.33
I0005399,O003973,P0012,3,669.34,2008.02
I0005400,O003974,P0015,2,354.51,709.02
I0005401,O003975,P0062,1,350.67,350.67
I0005402,O003975,P0038,1,256.27,256.27
I0005403,O003976,P0069,1,217.21,217.21
I0005404,O003977,P0036,1,250.29,250.29
I0005405,O003978,P0013,2,51.4,102.8
I0005406,O003978,P0008,1,669.68,669.68
I0005407,O003979,P0007,1,328.8,328.8
I0005408,O003979,P0013,1,50.57,50.57
I0005409,O003980,P0035,3,365.81,1097.43
I0005410,O003981,P0019,1,50.81,50.81
I0005411,O003982,P0059,3,610.57,1831.71
I0005412,O003983,P0006,1,52.67,52.67
I0005413,O003984,P0067,1,225.99,225.99
I0005414,O003985,P0039,1,580.8,580.8
I0005415,O003985,P0030,1,537.57,537.57
I0005416,O003986,P0003,1,596.36,596.36
I0005417,O003986,P0012,1,582.61,582.61
I0005418,O003986,P0058,1,143.77,143.77
I0005419,O003987,P0050,2,155.71,311.42
I0005420,O003988,P0069,1,207.72,207.72
I0005421,O003989,P0010,1,181.41,181.41
I0005422,O003990,P0019,2,49.91,99.82
I0005423,O003991,P0052,1,553.22,553.22
I0005424,O003992,P0062,1,378.53,378.53
I0005425,O003992,P0021,1,83.01,83.01
I0005426,O003992,P0025,2,364.76,729.52
I0005427,O003993,P0072,1,447.3,447.3
I0005428,O003993,P0074,2,406.94,813.88
I0005429,O003994,P0059,1,652.57,652.57
I0005430,O003995,P0055,1,409.47,409.47
I0005431,O003996,P0064,1,474.37,474.37
I0005432,O003997,P0024,2,309.41,618.82
I0005433,O003998,P0031,1,533.63,533.63
I0005434,O003998,P0025,2,371.34,742.68
I0005435,O003999,P0067,1,230.69,230.69
I0005436,O004000,P0064,1,445.84,445.84
I0005437,O004001,P0073,2,372.24,744.48
I0005438,O004002,P0073,1,396.25,396.25
I0005439,O004002,P0003,2,563.87,1127.74
I0005440,O004003,P0006,1,53.28,53.28
I0005441,O004003,P0042,2,544.76,1089.52
I0005442,O004004,P0015,1,362.24,362.24
I0005443,O004004,P0067,1,234.36,234.36
I0005444,O004005,P0025,1,366.35,366.35
I0005445,O004006,P0074,2,411.71,823.42
I0005446,O004006,P0039,1,565.79,565.79
I0005447,O004007,P0034,1,172.42,172.42
I0005448,O004007,P0013,2,51.04,102.08
I0005449,O004008,P0006,1,55.01,55.01
I0005450,O004008,P0042,2,477.31,954.62
I0005451,O004008,P0056,1,665.94,665.94
I0005452,O004009,P0074,1,395.41,395.41
I0005453,O004010,P0031,1,513.65,513.65
I0005454,O004011,P0040,1,165.26,165.26
I0005455,O004011,P0003,1,564.41,564.41
I0005456,O004012,P0030,1,530.69,530.69
I0005457,O004013,P0032,3,51.98,155.94
I0005458,O004014,P0014,1,338.5,338.5
I0005459,O004015,P0074,1,422.43,422.43
I0005460,O004016,P0012,1,578.81,578.81
I0005461,O004017,P0005,1,192.97,192.97
I0005462,O004018,P0049,1,565.43,565.43
I0005463,O004018,P0031,1,540.68,540.68
I0005464,O004019,P0073,1,446.56,446.56
I0005465,O004020,P0051,1,165.04,165.04
I0005466,O004021,P0060,2,561.24,1122.48
I0005467,O004022,P0027,2,377.54,755.08
I0005468,O004023,P0071,1,656.43,656.43
I0005469,O004024,P0057,1,172.86,172.86
I0005470,O004025,P0050,1,157.63,157.63
I0005471,O004026,P0027,1,392.36,392.36
I0005472,O004026,P0042,1,493.81,493.81
I0005473,O004026,P0014,3,292.11,876.33
I0005474,O004027,P0058,1,144.27,144.27
I0005475,O004028,P0070,2,206.93,413.86
I0005476,O004028,P0065,1,215.34,215.34
I0005477,O004029,P0042,1,499.52,499.52
I0005478,O004029,P0061,1,267.2,267.2
I0005479,O004030,P0015,1,315.8,315.8
I0005480,O004031,P0062,1,371.77,371.77
I0005481,O004032,P0053,2,218.15,436.3
I0005482,O004033,P0060,1,618.53,618.53
I0005483,O004034,P0034,3,176.58,529.74
I0005484,O004034,P0050,1,175.49,175.49
I0005485,O004035,P0041,1,164.28,164.28
I0005486,O004036,P0065,1,191.99,191.99
I0005487,O004037,P0043,1,640.43,640.43
I0005488,O004038,P0017,3,286.97,860.91
I0005489,O004039,P0066,1,479.14,479.14
I0005490,O004040,P0055,1,451.78,451.78
I0005491,O004040,P0019,1,47.29,47.29
I0005492,O004041,P0004,1,446.48,446.48
I0005493,O004041,P0008,1,612.09,612.09
I0005494,O004041,P0049,1,477.16,477.16
I0005495,O004042,P0071,1,668.31,668.31
I0005496,O004043,P0018,1,151.47,151.47
I0005497,O004044,P0011,1,127.34,127.34
I0005498,O004045,P0050,1,154.42,154.42
I0005499,O004046,P0069,2,221.74,443.48
I0005500,O004047,P0060,1,534.3,534.3
I0005501,O004047,P0066,1,519.77,519.77
I0005502,O004048,P0027,1,374.0,374.0
I0005503,O004048,P0018,2,176.68,353.36
I0005504,O004049,P0069,1,229.22,229.22
I0005505,O004050,P0012,2,635.22,1270.44
I0005506,O004051,P0022,1,552.75,552.75
I0005507,O004052,P0058,2,156.1,312.2
I0005508,O004053,P0061,1,256.25,256.25
I0005509,O004054,P0068,2,270.26,540.52
I0005510,O004055,P0030,1,507.42,507.42
I0005511,O004056,P0025,2,374.38,748.76
I0005512,O004057,P0024,1,263.16,263.16
I0005513,O004058,P0021,2,91.29,182.58
I0005514,O004059,P0040,3,160.54,481.62
I0005515,O004059,P0073,1,438.68,438.68
I0005516,O004060,P0035,1,374.73,374.73
I0005517,O004061,P0010,2,193.82,387.64
I0005518,O004062,P0008,1,571.13,571.13
I0005519,O004063,P0004,1,410.69,410.69
I0005520,O004064,P0060,2,607.52,1215.04
I0005521,O004065,P0042,1,510.52,510.52
I0005522,O004066,P0016,1,247.16,247.16
I0005523,O004066,P0055,1,389.93,389.93
I0005524,O004067,P0008,1,665.74,665.74
I0005525,O004067,P0045,2,336.16,672.32
I0005526,O004068,P0054,1,61.51,61.51
I0005527,O004069,P0003,1,617.15,617.15
I0005528,O004070,P0013,1,47.99,47.99
I0005529,O004071,P0070,1,189.24,189.24
I0005530,O004072,P0044,1,257.85,257.85
I0005531,O004073,P0003,2,582.61,1165.22
I0005532,O004074,P0031,1,513.86,513.86
I0005533,O004075,P0050,3,185.99,557.97
I0005534,O004075,P0029,1,319.71,319.71
I0005535,O004075,P0012,1,631.36,631.36
I0005536,O004076,P0066,2,450.75,901.5
I0005537,O004077,P0050,1,174.82,174.82
I0005538,O004078,P0039,1,531.47,531.47
I0005539,O004078,P0014,1,297.98,297.98
I0005540,O004079,P0058,2,157.03,314.06
I0005541,O004079,P0032,1,50.54,50.54
I0005542,O004079,P0030,1,520.21,520.21
I0005543,O004080,P0050,1,175.15,175.15
I0005544,O004081,P0056,1,629.49,629.49
I0005545,O004081,P0003,1,558.84,558.84
I0005546,O004082,P0071,1,653.54,653.54
I0005547,O004083,P0075,1,572.02,572.02
I0005548,O004084,P0053,3,190.0,570.0
I0005549,O004085,P0033,2,329.49,658.98
I0005550,O004086,P0073,1,399.05,399.05
I0005551,O004086,P0074,1,410.57,410.57
I0005552,O004087,P0059,1,620.28,620.28
I0005553,O004088,P0045,2,312.26,624.52
I0005554,O004089,P0021,2,97.22,194.44
I0005555,O004090,P0025,1,403.87,403.87
I0005556,O004091,P0016,1,222.16,222.16
I0005557,O004092,P0034,1,185.15,185.15
I0005558,O004092,P0014,1,328.18,328.18
I0005559,O004093,P0022,1,616.35,616.35
I0005560,O004093,P0016,1,251.13,251.13
I0005561,O004094,P0072,2,496.03,992.06
I0005562,O004095,P0054,3,60.58,181.74
I0005563,O004096,P0026,1,301.32,301.32
I0005564,O004097,P0038,1,287.98,287.98
I0005565,O004098,P0067,2,262.36,524.72
I0005566,O004099,P0010,1,176.73,176.73
I0005567,O004100,P0059,1,626.11,626.11
I0005568,O004100,P0058,1,161.6,161.6
I0005569,O004101,P0058,1,171.55,171.55
I0005570,O004102,P0003,1,567.23,567.23
I0005571,O004103,P0029,1,315.02,315.02
I0005572,O004104,P0044,1,256.62,256.62
I0005573,O004105,P0059,3,657.68,1973.04
I0005574,O004106,P0002,3,310.06,930.18
I0005575,O004107,P0051,1,182.81,182.81
I0005576,O004107,P0028,1,540.31,540.31
I0005577,O004108,P0011,1,134.1,134.1
I0005578,O004109,P0063,1,158.25,158.25
I0005579,O004109,P0016,1,222.56,222.56
I0005580,O004110,P0007,1,392.25,392.25
I0005581,O004110,P0033,1,337.06,337.06
I0005582,O004111,P0008,1,642.07,642.07
I0005583,O004112,P0010,1,166.59,166.59
I0005584,O004113,P0006,2,61.98,123.96
I0005585,O004113,P0061,2,253.66,507.32
I0005586,O004114,P0005,1,199.92,199.92
I0005587,O004115,P0062,1,393.97,393.97
I0005588,O004115,P0033,1,306.78,306.78
I0005589,O004115,P0012,1,672.31,672.31
I0005590,O004116,P0039,1,542.12,542.12
I0005591,O004116,P0012,1,576.51,576.51
I0005592,O004116,P0045,1,326.59,326.59
I0005593,O004117,P0009,3,232.35,697.05
I0005594,O004118,P0062,1,340.16,340.16
I0005595,O004118,P0063,2,152.71,305.42
I0005596,O004119,P0009,1,273.87,273.87
I0005597,O004119,P0041,1,168.32,168.32
I0005598,O004120,P0027,1,402.83,402.83
I0005599,O004121,P0011,1,143.42,143.42
I0005600,O004121,P0007,1,387.4,387.4
I0005601,O004122,P0072,1,488.82,488.82
I0005602,O004123,P0020,1,559.09,559.09
I0005603,O004124,P0016,1,240.97,240.97
I0005604,O004125,P0028,2,501.41,1002.82
